filename,p/bar,S(g1),f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,UC_volume,Density,ASA,vASA,gASA,NASA,gNASA,vNASA,AVA,AVAf,AVAg,NAVA,NAVAf,NAVAg,POAVA,POAVAf,POAVAg,NPOAVA,NPOAVAf,NPOAVAg,Di,Df,Dif
DB1-Uio66Zr-BDC_A-irmof7_A_No63,0.15,132.308055,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,132.6246,247.2488333333333,382.1630666666667,453.1240333333333,1609.0,1445.3333333333333,2296.6666666666665,2741.333333333333,17.666666666666668,35.666666666666664,54.0,66.33333333333333,89.66666666666667,217.0,296.6666666666667,310.3333333333333,9.06535,18.993733333333346,27.843333333333337,32.25063333333333,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,8.8416,9.811333333333332,15.164,29.71293333333333,1029.0,184.3333333333333,364.0,583.3333333333334,1.0,1.3333333333333333,2.0,4.0,2.333333333333333,5.0,8.0,14.333333333333334,1.17675,0.9202499999999998,1.6554999999999995,2.9285,376.6266666666667,222.80420466666664,423.3733333333334,723.0610916666668,0.0,0.7033333333333335,0.846666666666667,1.903333333333333,0.0,26.33333333333333,48.66666666666666,101.33333333333331,0.0,0.0,0.0,0.0,0.0,-1.0,-3.333333333333333,-5.0,0.0,0.4316666666666666,0.6099999999999998,1.5566666666666664,0.0,8.39763,14.866666666666664,36.044075,2235.84,1.58834,0.0,0.0,0.0,212.665,951.16,598.838,0.0,0.0,0.0,79.3724,0.0355,0.0223503,0.0,0.0,0.0,564.55,0.2525,0.158971,5.98662,3.42594,5.98662
DB1-Uio66Zr-irmof6_A-irmof7_A_No128,0.015,337.63737,486.6785999999998,920.8192,4251.559199999997,4714.176000000001,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000004,137.06480000000008,306.5664,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999996,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.280000000000005,177.0928,353.949,551.3521333333333,665.9336666666668,772.0,1528.0,2277.333333333333,2674.6666666666665,24.666666666666668,51.333333333333336,81.33333333333333,99.33333333333331,136.0,343.6666666666667,474.6666666666667,565.3333333333334,10.7982,25.31486666666667,37.32573333333334,44.95860000000001,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,9.6736,19.69933333333333,16.354266666666664,30.636,51.5,55.333333333333336,88.66666666666667,162.5,1.0,2.75,2.0,3.75,7.916666666666667,13.416666666666666,16.083333333333332,31.58333333333333,0.5575666666666667,1.0599416666666666,1.145,2.122375,50.315,137.24333025,154.03,276.63730691666666,0.0,2.06,0.9650000000000004,1.6250000000000009,0.0,11.75,2.0,3.75,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,-0.25,-0.5,0.0,0.64,-0.04,-0.0333333333333333,0.0,0.6375575000000002,-7.5,-11.683925833333335,2283.85,1.51413,0.0,0.0,0.0,148.414,649.841,429.184,0.0,0.0,0.0,61.8009,0.02706,0.0178716,0.0,0.0,0.0,468.189,0.205,0.135391,6.35607,2.10665,6.35607
DB1-Uio66Zr-irmof6_A-irmof7_A_No128,0.15,248.74203,486.6785999999998,920.8192,4251.559199999997,4714.176000000001,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000004,137.06480000000008,306.5664,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999996,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.280000000000005,177.0928,353.949,551.3521333333333,665.9336666666668,772.0,1528.0,2277.333333333333,2674.6666666666665,24.666666666666668,51.333333333333336,81.33333333333333,99.33333333333331,136.0,343.6666666666667,474.6666666666667,565.3333333333334,10.7982,25.31486666666667,37.32573333333334,44.95860000000001,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,9.6736,19.69933333333333,16.354266666666664,30.636,51.5,55.333333333333336,88.66666666666667,162.5,1.0,2.75,2.0,3.75,7.916666666666667,13.416666666666666,16.083333333333332,31.58333333333333,0.5575666666666667,1.0599416666666666,1.145,2.122375,50.315,137.24333025,154.03,276.63730691666666,0.0,2.06,0.9650000000000004,1.6250000000000009,0.0,11.75,2.0,3.75,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,-0.25,-0.5,0.0,0.64,-0.04,-0.0333333333333333,0.0,0.6375575000000002,-7.5,-11.683925833333335,2283.85,1.51413,0.0,0.0,0.0,148.414,649.841,429.184,0.0,0.0,0.0,61.8009,0.02706,0.0178716,0.0,0.0,0.0,468.189,0.205,0.135391,6.35607,2.10665,6.35607
DB1-Uio66Zr-BDC_A-irmof7_A_No271,0.015,538.20423,97.1935166666666,173.70853333333343,712.7581999999994,785.6960000000005,2104.833333333333,5634.666666666667,12094.0,15296.0,11.5,28.666666666666668,73.66666666666667,112.0,110.33333333333331,396.0,803.6666666666666,1060.0,8.903050000000002,25.39913333333336,52.80123333333338,78.43120000000003,1.4014000000000004,21.49687272727274,15.58696363636364,59.58272727272726,876.8181818181819,1407.2727272727273,4066.363636363637,4030.909090909091,1.0,4.818181818181819,5.909090909090909,14.0,35.36363636363637,96.90909090909088,202.0909090909091,255.81818181818176,2.097645454545455,5.346918181818182,8.848700000000003,15.782200000000003,0.0,-10.325454545454546,-4.324545454545453,-27.10727272727272,0.0,137.36363636363637,115.36363636363636,420.54545454545456,0.0,0.0,0.0,0.0,0.0,22.454545454545453,17.636363636363637,71.27272727272727,0.0,3.807272727272729,3.2109090909090914,11.025454545454544,134.43526666666665,246.09683333333328,380.6363999999999,456.1387,646.1666666666666,1175.3333333333333,1760.0,1872.0,17.333333333333332,35.0,52.66666666666666,65.0,87.66666666666667,212.3333333333333,290.0,297.3333333333333,8.370933333333333,18.26736666666667,26.48926666666668,29.90276666666667,11.8336,8.771999999999997,20.04894545454545,20.51490909090909,64.0,48.0,109.09090909090908,106.1818181818182,1.0,1.0,2.0,2.363636363636364,1.0,3.0,4.363636363636363,6.727272727272726,0.5328999999999998,0.5621,1.100309090909091,1.275509090909091,28.09,59.88999999999999,93.7618181818182,135.012306,0.0,0.8900000000000005,1.051818181818182,2.1672727272727275,0.0,2.0,2.363636363636364,5.636363636363635,0.0,0.0,0.0,0.0,0.0,-2.0,-2.363636363636364,-4.363636363636363,0.0,-0.04,-0.0472727272727273,-0.0218181818181818,0.0,-6.000000000000001,-7.090909090909093,-12.946747272727276,1.0757818181818182,1.4854545454545454,1.5949090909090906,3.358690909090909,5.818181818181818,5.090909090909091,8.727272727272727,15.272727272727272,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.3636363636363636,0.7272727272727273,1.0909090909090908,1.6363636363636365,0.0484454545454545,0.0756545454545454,0.1022,0.1752,2.553636363636364,7.616153,10.889090909090909,15.614334818181815,0.0,0.1936363636363636,0.1618181818181818,0.2745454545454545,0.0,0.8181818181818182,0.3636363636363636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1818181818181818,-0.0909090909090909,0.0,0.029090909090909,-0.0072727272727272,0.0254545454545454,0.0,-0.4733736363636364,-1.090909090909091,-1.018828181818182,2235.84,1.37827,0.0,0.0,0.0,128.337,573.998,416.462,0.0,0.0,0.0,55.6725,0.0249,0.0180661,0.0,0.0,0.0,377.857,0.169,0.122617,6.46004,2.90495,6.46004
DB1-Uio66Zr-BDC_A-irmof7_A_No271,0.15,187.836205,97.1935166666666,173.70853333333343,712.7581999999994,785.6960000000005,2104.833333333333,5634.666666666667,12094.0,15296.0,11.5,28.666666666666668,73.66666666666667,112.0,110.33333333333331,396.0,803.6666666666666,1060.0,8.903050000000002,25.39913333333336,52.80123333333338,78.43120000000003,1.4014000000000004,21.49687272727274,15.58696363636364,59.58272727272726,876.8181818181819,1407.2727272727273,4066.363636363637,4030.909090909091,1.0,4.818181818181819,5.909090909090909,14.0,35.36363636363637,96.90909090909088,202.0909090909091,255.81818181818176,2.097645454545455,5.346918181818182,8.848700000000003,15.782200000000003,0.0,-10.325454545454546,-4.324545454545453,-27.10727272727272,0.0,137.36363636363637,115.36363636363636,420.54545454545456,0.0,0.0,0.0,0.0,0.0,22.454545454545453,17.636363636363637,71.27272727272727,0.0,3.807272727272729,3.2109090909090914,11.025454545454544,134.43526666666665,246.09683333333328,380.6363999999999,456.1387,646.1666666666666,1175.3333333333333,1760.0,1872.0,17.333333333333332,35.0,52.66666666666666,65.0,87.66666666666667,212.3333333333333,290.0,297.3333333333333,8.370933333333333,18.26736666666667,26.48926666666668,29.90276666666667,11.8336,8.771999999999997,20.04894545454545,20.51490909090909,64.0,48.0,109.09090909090908,106.1818181818182,1.0,1.0,2.0,2.363636363636364,1.0,3.0,4.363636363636363,6.727272727272726,0.5328999999999998,0.5621,1.100309090909091,1.275509090909091,28.09,59.88999999999999,93.7618181818182,135.012306,0.0,0.8900000000000005,1.051818181818182,2.1672727272727275,0.0,2.0,2.363636363636364,5.636363636363635,0.0,0.0,0.0,0.0,0.0,-2.0,-2.363636363636364,-4.363636363636363,0.0,-0.04,-0.0472727272727273,-0.0218181818181818,0.0,-6.000000000000001,-7.090909090909093,-12.946747272727276,1.0757818181818182,1.4854545454545454,1.5949090909090906,3.358690909090909,5.818181818181818,5.090909090909091,8.727272727272727,15.272727272727272,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.3636363636363636,0.7272727272727273,1.0909090909090908,1.6363636363636365,0.0484454545454545,0.0756545454545454,0.1022,0.1752,2.553636363636364,7.616153,10.889090909090909,15.614334818181815,0.0,0.1936363636363636,0.1618181818181818,0.2745454545454545,0.0,0.8181818181818182,0.3636363636363636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1818181818181818,-0.0909090909090909,0.0,0.029090909090909,-0.0072727272727272,0.0254545454545454,0.0,-0.4733736363636364,-1.090909090909091,-1.018828181818182,2235.84,1.37827,0.0,0.0,0.0,128.337,573.998,416.462,0.0,0.0,0.0,55.6725,0.0249,0.0180661,0.0,0.0,0.0,377.857,0.169,0.122617,6.46004,2.90495,6.46004
DB1-Uio66Zr-irmof6_A-imdb_No15,0.015,330.26284,486.6785999999997,920.8192000000006,4251.559199999998,4714.176000000004,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.9448,137.06480000000008,306.56640000000004,470.5872000000002,1.7688999999999997,36.60160000000001,26.49360000000001,105.06999999999996,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000002,0.0,-16.88,-6.62,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,197.537,372.7798,588.2268,689.7561999999999,974.0,1840.0,2724.0,3178.0,24.0,50.0,80.0,96.0,134.0,340.0,464.0,548.0,11.8648,26.509799999999995,39.584,47.11120000000002,11.833599999999995,8.771999999999995,20.60559999999999,17.54399999999999,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000003,1.095,1.1242000000000003,28.09,59.89000000000001,87.98,119.78000000000002,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,10.969600000000003,16.527466666666665,18.90506666666666,22.52853333333333,59.0,88.66666666666669,102.6666666666667,122.33333333333331,1.0,1.6666666666666672,2.0,2.6666666666666656,3.6666666666666665,7.0,8.666666666666666,16.0,0.5427666666666668,0.9224999999999998,1.1149999999999998,1.514466666666667,36.98,80.16666666666669,114.40000000000003,181.7266666666666,0.0,0.1633333333333334,0.9200000000000004,1.6766666666666663,0.0,0.3333333333333332,2.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333328,-2.6666666666666656,0.0,-0.0066666666666666,-0.04,-0.0733333333333334,0.0,-1.3000000000000005,-6.599999999999999,-11.900000000000004,4567.71,1.71609,0.0,0.0,0.0,304.779,667.247,388.819,0.0,0.0,0.0,168.457,0.03688,0.0214907,0.0,0.0,0.0,771.943,0.169,0.0984798,7.35916,1.3916,7.28977
DB1-Uio66Zr-irmof6_A-imdb_No15,0.15,226.65757,486.6785999999997,920.8192000000006,4251.559199999998,4714.176000000004,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.9448,137.06480000000008,306.56640000000004,470.5872000000002,1.7688999999999997,36.60160000000001,26.49360000000001,105.06999999999996,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000002,0.0,-16.88,-6.62,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,197.537,372.7798,588.2268,689.7561999999999,974.0,1840.0,2724.0,3178.0,24.0,50.0,80.0,96.0,134.0,340.0,464.0,548.0,11.8648,26.509799999999995,39.584,47.11120000000002,11.833599999999995,8.771999999999995,20.60559999999999,17.54399999999999,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000003,1.095,1.1242000000000003,28.09,59.89000000000001,87.98,119.78000000000002,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,10.969600000000003,16.527466666666665,18.90506666666666,22.52853333333333,59.0,88.66666666666669,102.6666666666667,122.33333333333331,1.0,1.6666666666666672,2.0,2.6666666666666656,3.6666666666666665,7.0,8.666666666666666,16.0,0.5427666666666668,0.9224999999999998,1.1149999999999998,1.514466666666667,36.98,80.16666666666669,114.40000000000003,181.7266666666666,0.0,0.1633333333333334,0.9200000000000004,1.6766666666666663,0.0,0.3333333333333332,2.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333328,-2.6666666666666656,0.0,-0.0066666666666666,-0.04,-0.0733333333333334,0.0,-1.3000000000000005,-6.599999999999999,-11.900000000000004,4567.71,1.71609,0.0,0.0,0.0,304.779,667.247,388.819,0.0,0.0,0.0,168.457,0.03688,0.0214907,0.0,0.0,0.0,771.943,0.169,0.0984798,7.35916,1.3916,7.28977
DB1-Uio66Zr-BDC_A-irmof6_A_No60,0.015,163.74594,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,129.88883333333334,236.6145,371.2490666666666,435.0773333333332,2648.333333333333,1760.0,2936.6666666666665,3751.6666666666665,16.666666666666668,33.666666666666664,51.333333333333336,61.66666666666666,85.66666666666667,208.66666666666663,278.0,277.0,9.744033333333332,19.1807,28.5774,33.62456666666667,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,8.9656,7.633,15.266,29.48433333333333,1069.0,192.0,384.0,608.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,10.0,1.2463499999999998,0.8585499999999998,1.7170999999999996,2.988199999999999,403.0266666666666,225.24666666666667,450.4933333333333,765.581726,0.0,0.4433333333333335,0.886666666666667,2.123333333333333,0.0,26.0,52.0,109.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-6.0,0.0,0.3449999999999999,0.6899999999999998,1.7799999999999994,0.0,8.633333333333333,17.266666666666666,41.32622333333333,2235.84,1.86676,0.0,0.0,0.0,160.377,717.302,384.25,0.0,0.0,0.0,82.1001,0.03672,0.0196705,0.0,0.0,0.0,524.305,0.2345,0.125619,7.31796,2.44882,7.31327
DB1-Uio66Zr-BDC_A-irmof6_A_No60,0.15,138.71226,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,129.88883333333334,236.6145,371.2490666666666,435.0773333333332,2648.333333333333,1760.0,2936.6666666666665,3751.6666666666665,16.666666666666668,33.666666666666664,51.333333333333336,61.66666666666666,85.66666666666667,208.66666666666663,278.0,277.0,9.744033333333332,19.1807,28.5774,33.62456666666667,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,8.9656,7.633,15.266,29.48433333333333,1069.0,192.0,384.0,608.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,10.0,1.2463499999999998,0.8585499999999998,1.7170999999999996,2.988199999999999,403.0266666666666,225.24666666666667,450.4933333333333,765.581726,0.0,0.4433333333333335,0.886666666666667,2.123333333333333,0.0,26.0,52.0,109.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-6.0,0.0,0.3449999999999999,0.6899999999999998,1.7799999999999994,0.0,8.633333333333333,17.266666666666666,41.32622333333333,2235.84,1.86676,0.0,0.0,0.0,160.377,717.302,384.25,0.0,0.0,0.0,82.1001,0.03672,0.0196705,0.0,0.0,0.0,524.305,0.2345,0.125619,7.31796,2.44882,7.31327
DB1-Uio66Zr-BDC_A-irmof7_A_No314,0.015,162.65064,486.6785999999997,920.8192000000008,4251.559199999997,4714.176000000004,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.9448,137.0648000000001,306.56640000000027,470.58720000000017,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,148.231,280.9968333333333,419.9150666666666,519.7549666666666,678.0,1255.3333333333333,1881.6666666666667,2122.6666666666665,19.666666666666668,39.66666666666666,59.0,74.33333333333333,98.66666666666669,239.0,333.6666666666667,373.0,8.979033333333332,19.94776666666668,28.83750000000001,34.06716666666667,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,9.6736,20.33,15.844,31.48168888888889,51.5,56.0,86.0,146.38888888888889,1.0,2.833333333333333,2.0,4.0,8.166666666666666,13.833333333333334,17.0,28.55555555555556,0.5575666666666667,1.08245,1.1498666666666668,2.043244444444444,50.315000000000005,139.23397050000003,159.33,269.70384500000006,0.0,2.163333333333333,1.1133333333333335,2.3205555555555564,0.0,12.333333333333334,2.333333333333333,8.38888888888889,0.0,0.0,0.0,0.0,0.0,3.333333333333333,-0.3333333333333333,1.2222222222222223,0.0,0.6699999999999999,-0.0466666666666667,0.2488888888888888,0.0,0.7036316666666669,-8.5,-10.005925,2235.84,1.40011,0.0,0.0,0.0,230.429,1030.61,736.093,0.0,0.0,0.0,100.032,0.04474,0.0319545,0.0,0.0,0.0,632.744,0.283,0.202126,6.32717,3.65413,6.22964
